,Misconception ID,Example Number,Topic,Predicted Diagnosis,Model,Trial,Correct
37,MaE03,4,Number sense,MaE03,gpt-4-turbo,53,True
38,MaE44,2,Algebraic representations,MaE38,gpt-4-turbo,53,False
39,MaE04,1,Number sense,MaE53,gpt-4-turbo,53,False
40,MaE01,3,Number sense,MaE01,gpt-4-turbo,53,True
41,MaE40,4,"Patterns, relationships, and functions",MaE47,gpt-4-turbo,53,False
42,MaE50,1,Equations and inequalities,MaE45,gpt-4-turbo,53,False
43,MaE36,2,"Patterns, relationships, and functions",MaE36,gpt-4-turbo,53,True
44,MaE49,2,Equations and inequalities,MaE53,gpt-4-turbo,53,False
45,MaE41,3,"Patterns, relationships, and functions",MaE41,gpt-4-turbo,53,True
46,MaE05,2,Number sense,MaE05,gpt-4-turbo,53,True
47,MaE08,2,Number Operations,MaE09,gpt-4-turbo,53,False
48,MaE30,3,Ratios and proportional reasoning,MaE20,gpt-4-turbo,53,False
49,MaE53,4,Equations and inequalities,MaE04,gpt-4-turbo,53,False
50,MaE20,3,Number Operations,MaE07,gpt-4-turbo,53,False
51,MaE23,3,Ratios and proportional reasoning,MaE27,gpt-4-turbo,53,False
52,MaE18,2,Number Operations,MaE18,gpt-4-turbo,53,True
53,MaE33,3,Properties of number and operations,MaE52,gpt-4-turbo,53,False
54,MaE13,2,Number Operations,MaE13,gpt-4-turbo,53,True
0,MaE01,4,Number sense,MaE01,gpt-4-turbo,54,True
1,MaE11,3,Number Operations,MaE11,gpt-4-turbo,54,True
2,MaE46,1,"Variables, expressions, and operations",MaE51,gpt-4-turbo,54,False
3,MaE33,2,Properties of number and operations,MaE33,gpt-4-turbo,54,True
4,MaE13,4,Number Operations,MaE13,gpt-4-turbo,54,True
5,MaE24,2,Ratios and proportional reasoning,MaE27,gpt-4-turbo,54,False
6,MaE20,2,Number Operations,MaE20,gpt-4-turbo,54,True
7,MaE39,2,"Patterns, relationships, and functions",MaE39,gpt-4-turbo,54,True
8,MaE44,4,Algebraic representations,MaE45,gpt-4-turbo,54,False
9,MaE55,2,Equations and inequalities,MaE55,gpt-4-turbo,54,True
10,MaE25,1,Ratios and proportional reasoning,MaE25,gpt-4-turbo,54,True
11,MaE21,3,Number Operations,MaE17,gpt-4-turbo,54,False
12,MaE40,3,"Patterns, relationships, and functions",MaE04,gpt-4-turbo,54,False
13,MaE30,3,Ratios and proportional reasoning,MaE30,gpt-4-turbo,54,True
14,MaE08,2,Number Operations,MaE08,gpt-4-turbo,54,True
15,MaE19,2,Number Operations,MaE19,gpt-4-turbo,54,True
16,MaE53,3,Equations and inequalities,MaE53,gpt-4-turbo,54,True
17,MaE18,4,Number Operations,MaE23,gpt-4-turbo,54,False
18,MaE28,1,Ratios and proportional reasoning,MaE42,gpt-4-turbo,54,False
19,MaE34,4,Properties of number and operations,MaE54,gpt-4-turbo,54,False
20,MaE03,3,Number sense,MaE03,gpt-4-turbo,54,True
21,MaE22,4,Number Operations,MaE22,gpt-4-turbo,54,True
22,MaE02,3,Number sense,MaE01,gpt-4-turbo,54,False
23,MaE43,2,Algebraic representations,MaE43,gpt-4-turbo,54,True
24,MaE29,3,Ratios and proportional reasoning,MaE29,gpt-4-turbo,54,True
25,MaE16,4,Number Operations,MaE20,gpt-4-turbo,54,False
26,MaE10,3,Number Operations,MaE52,gpt-4-turbo,54,False
27,MaE14,3,Number Operations,MaE15,gpt-4-turbo,54,False
28,MaE35,2,"Patterns, relationships, and functions",MaE36,gpt-4-turbo,54,False
29,MaE07,1,Number Operations,MaE07,gpt-4-turbo,54,True
30,MaE48,3,"Variables, expressions, and operations",MaE46,gpt-4-turbo,54,False
31,MaE23,4,Ratios and proportional reasoning,MaE38,gpt-4-turbo,54,False
32,MaE31,3,Properties of number and operations,MaE31,gpt-4-turbo,54,True
33,MaE51,2,Equations and inequalities,MaE47,gpt-4-turbo,54,False
34,MaE45,2,"Variables, expressions, and operations",MaE46,gpt-4-turbo,54,False
35,MaE27,1,Ratios and proportional reasoning,MaE38,gpt-4-turbo,54,False
36,MaE12,1,Number Operations,MaE12,gpt-4-turbo,54,True
37,MaE37,3,"Patterns, relationships, and functions",MaE37,gpt-4-turbo,54,True
38,MaE09,4,Number Operations,MaE32,gpt-4-turbo,54,False
39,MaE50,1,Equations and inequalities,MaE45,gpt-4-turbo,54,False
40,MaE41,4,"Patterns, relationships, and functions",MaE36,gpt-4-turbo,54,False
41,MaE32,4,Properties of number and operations,MaE23,gpt-4-turbo,54,False
42,MaE04,1,Number sense,MaE34,gpt-4-turbo,54,False
43,MaE26,2,Ratios and proportional reasoning,MaE50,gpt-4-turbo,54,False
44,MaE06,3,Number Operations,MaE23,gpt-4-turbo,54,False
45,MaE36,2,"Patterns, relationships, and functions",MaE35,gpt-4-turbo,54,False
46,MaE15,2,Number Operations,MaE15,gpt-4-turbo,54,True
47,MaE38,3,"Patterns, relationships, and functions",MaE38,gpt-4-turbo,54,True
48,MaE54,4,Equations and inequalities,MaE50,gpt-4-turbo,54,False
49,MaE47,2,"Variables, expressions, and operations",MaE47,gpt-4-turbo,54,True
50,MaE49,1,Equations and inequalities,MaE52,gpt-4-turbo,54,False
51,MaE17,4,Number Operations,MaE17,gpt-4-turbo,54,True
52,MaE52,3,Equations and inequalities,MaE52,gpt-4-turbo,54,True
53,MaE42,4,"Patterns, relationships, and functions",MaE39,gpt-4-turbo,54,False
54,MaE05,2,Number sense,MaE05,gpt-4-turbo,54,True
0,MaE39,1,"Patterns, relationships, and functions",MaE39,gpt-4-turbo,55,True
1,MaE52,2,Equations and inequalities,MaE52,gpt-4-turbo,55,True
2,MaE02,4,Number sense,MaE15,gpt-4-turbo,55,False
3,MaE17,1,Number Operations,MaE27,gpt-4-turbo,55,False
4,MaE40,4,"Patterns, relationships, and functions",MaE51,gpt-4-turbo,55,False
5,MaE10,2,Number Operations,MaE24,gpt-4-turbo,55,False
6,MaE31,3,Properties of number and operations,MaE31,gpt-4-turbo,55,True
7,MaE47,2,"Variables, expressions, and operations",MaE47,gpt-4-turbo,55,True
8,MaE13,2,Number Operations,MaE13,gpt-4-turbo,55,True
9,MaE35,2,"Patterns, relationships, and functions",MaE35,gpt-4-turbo,55,True
10,MaE43,4,Algebraic representations,MaE41,gpt-4-turbo,55,False
11,MaE34,3,Properties of number and operations,MaE22,gpt-4-turbo,55,False
12,MaE51,3,Equations and inequalities,MaE51,gpt-4-turbo,55,True
13,MaE28,2,Ratios and proportional reasoning,MaE28,gpt-4-turbo,55,True
14,MaE08,1,Number Operations,MaE07,gpt-4-turbo,55,False
15,MaE55,3,Equations and inequalities,MaE55,gpt-4-turbo,55,True
16,MaE19,2,Number Operations,MaE19,gpt-4-turbo,55,True
17,MaE26,4,Ratios and proportional reasoning,MaE23,gpt-4-turbo,55,False
18,MaE03,1,Number sense,MaE05,gpt-4-turbo,55,False
19,MaE12,4,Number Operations,MaE12,gpt-4-turbo,55,True
20,MaE01,2,Number sense,MaE01,gpt-4-turbo,55,True
21,MaE23,2,Ratios and proportional reasoning,MaE25,gpt-4-turbo,55,False
22,MaE21,4,Number Operations,MaE27,gpt-4-turbo,55,False
23,MaE22,2,Number Operations,MaE32,gpt-4-turbo,55,False
24,MaE46,4,"Variables, expressions, and operations",MaE48,gpt-4-turbo,55,False
25,MaE50,2,Equations and inequalities,MaE04,gpt-4-turbo,55,False
26,MaE04,3,Number sense,MaE45,gpt-4-turbo,55,False
27,MaE36,4,"Patterns, relationships, and functions",MaE35,gpt-4-turbo,55,False
28,MaE49,3,Equations and inequalities,MaE48,gpt-4-turbo,55,False
29,MaE05,3,Number sense,MaE05,gpt-4-turbo,55,True
30,MaE24,2,Ratios and proportional reasoning,MaE36,gpt-4-turbo,55,False
31,MaE37,1,"Patterns, relationships, and functions",MaE38,gpt-4-turbo,55,False
32,MaE54,4,Equations and inequalities,MaE45,gpt-4-turbo,55,False
33,MaE41,1,"Patterns, relationships, and functions",MaE41,gpt-4-turbo,55,True
34,MaE06,2,Number Operations,MaE06,gpt-4-turbo,55,True
35,MaE30,1,Ratios and proportional reasoning,MaE23,gpt-4-turbo,55,False
36,MaE44,1,Algebraic representations,MaE38,gpt-4-turbo,55,False
37,MaE38,3,"Patterns, relationships, and functions",MaE38,gpt-4-turbo,55,True
38,MaE33,4,Properties of number and operations,MaE34,gpt-4-turbo,55,False
39,MaE07,4,Number Operations,MaE07,gpt-4-turbo,55,True
40,MaE42,2,"Patterns, relationships, and functions",MaE36,gpt-4-turbo,55,False
41,MaE14,3,Number Operations,MaE14,gpt-4-turbo,55,True
42,MaE27,2,Ratios and proportional reasoning,MaE36,gpt-4-turbo,55,False
43,MaE25,4,Ratios and proportional reasoning,MaE11,gpt-4-turbo,55,False
44,MaE45,3,"Variables, expressions, and operations",MaE48,gpt-4-turbo,55,False
45,MaE20,3,Number Operations,MaE20,gpt-4-turbo,55,True
46,MaE16,4,Number Operations,MaE16,gpt-4-turbo,55,True
47,MaE11,2,Number Operations,MaE11,gpt-4-turbo,55,True
48,MaE09,1,Number Operations,MaE09,gpt-4-turbo,55,True
49,MaE29,3,Ratios and proportional reasoning,MaE29,gpt-4-turbo,55,True
50,MaE32,1,Properties of number and operations,MaE34,gpt-4-turbo,55,False
51,MaE48,1,"Variables, expressions, and operations",MaE49,gpt-4-turbo,55,False
52,MaE18,1,Number Operations,MaE18,gpt-4-turbo,55,True
53,MaE15,2,Number Operations,MaE14,gpt-4-turbo,55,False
54,MaE53,4,Equations and inequalities,MaE26,gpt-4-turbo,55,False
0,MaE25,1,Ratios and proportional reasoning,MaE39,gpt-4-turbo,56,False
1,MaE51,2,Equations and inequalities,MaE55,gpt-4-turbo,56,False
2,MaE40,2,"Patterns, relationships, and functions",MaE40,gpt-4-turbo,56,True
3,MaE11,4,Number Operations,MaE37,gpt-4-turbo,56,False
4,MaE05,1,Number sense,MaE05,gpt-4-turbo,56,True
5,MaE21,3,Number Operations,MaE21,gpt-4-turbo,56,True
6,MaE55,4,Equations and inequalities,MaE34,gpt-4-turbo,56,False
7,MaE50,4,Equations and inequalities,MaE53,gpt-4-turbo,56,False
8,MaE14,4,Number Operations,MaE14,gpt-4-turbo,56,True
9,MaE06,2,Number Operations,MaE07,gpt-4-turbo,56,False
10,MaE52,3,Equations and inequalities,MaE52,gpt-4-turbo,56,True
11,MaE35,3,"Patterns, relationships, and functions",MaE36,gpt-4-turbo,56,False
12,MaE42,3,"Patterns, relationships, and functions",MaE38,gpt-4-turbo,56,False
13,MaE38,3,"Patterns, relationships, and functions",MaE38,gpt-4-turbo,56,True
14,MaE10,1,Number Operations,MaE10,gpt-4-turbo,56,True
15,MaE54,2,Equations and inequalities,MaE54,gpt-4-turbo,56,True
16,MaE04,3,Number sense,MaE23,gpt-4-turbo,56,False
17,MaE29,1,Ratios and proportional reasoning,MaE29,gpt-4-turbo,56,True
18,MaE09,3,Number Operations,MaE08,gpt-4-turbo,56,False
19,MaE16,4,Number Operations,MaE16,gpt-4-turbo,56,True
20,MaE24,4,Ratios and proportional reasoning,MaE24,gpt-4-turbo,56,True
21,MaE17,1,Number Operations,MaE32,gpt-4-turbo,56,False
22,MaE02,2,Number sense,MaE01,gpt-4-turbo,56,False
23,MaE13,2,Number Operations,MaE13,gpt-4-turbo,56,True
24,MaE23,3,Ratios and proportional reasoning,MaE28,gpt-4-turbo,56,False
25,MaE44,2,Algebraic representations,MaE27,gpt-4-turbo,56,False
26,MaE15,1,Number Operations,MaE15,gpt-4-turbo,56,True
27,MaE41,3,"Patterns, relationships, and functions",MaE50,gpt-4-turbo,56,False
28,MaE01,3,Number sense,MaE01,gpt-4-turbo,56,True
29,MaE26,1,Ratios and proportional reasoning,MaE30,gpt-4-turbo,56,False
30,MaE32,2,Properties of number and operations,MaE34,gpt-4-turbo,56,False
31,MaE39,4,"Patterns, relationships, and functions",MaE04,gpt-4-turbo,56,False
32,MaE34,1,Properties of number and operations,MaE34,gpt-4-turbo,56,True
33,MaE47,1,"Variables, expressions, and operations",MaE47,gpt-4-turbo,56,True
34,MaE53,2,Equations and inequalities,MaE53,gpt-4-turbo,56,True
35,MaE18,1,Number Operations,MaE19,gpt-4-turbo,56,False
36,MaE22,1,Number Operations,MaE22,gpt-4-turbo,56,True
37,MaE20,3,Number Operations,MaE20,gpt-4-turbo,56,True
38,MaE31,4,Properties of number and operations,MaE27,gpt-4-turbo,56,False
39,MaE43,3,Algebraic representations,MaE41,gpt-4-turbo,56,False
40,MaE27,3,Ratios and proportional reasoning,MaE23,gpt-4-turbo,56,False
41,MaE46,4,"Variables, expressions, and operations",MaE45,gpt-4-turbo,56,False
42,MaE12,1,Number Operations,MaE12,gpt-4-turbo,56,True
43,MaE08,3,Number Operations,MaE08,gpt-4-turbo,56,True
44,MaE48,4,"Variables, expressions, and operations",MaE47,gpt-4-turbo,56,False
45,MaE49,3,Equations and inequalities,MaE34,gpt-4-turbo,56,False
46,MaE33,2,Properties of number and operations,MaE52,gpt-4-turbo,56,False
47,MaE19,3,Number Operations,MaE19,gpt-4-turbo,56,True
48,MaE36,1,"Patterns, relationships, and functions",MaE35,gpt-4-turbo,56,False
49,MaE37,4,"Patterns, relationships, and functions",MaE43,gpt-4-turbo,56,False
50,MaE28,3,Ratios and proportional reasoning,MaE26,gpt-4-turbo,56,False
51,MaE45,4,"Variables, expressions, and operations",MaE54,gpt-4-turbo,56,False
52,MaE03,4,Number sense,MaE03,gpt-4-turbo,56,True
53,MaE30,1,Ratios and proportional reasoning,MaE30,gpt-4-turbo,56,True
54,MaE07,4,Number Operations,MaE01,gpt-4-turbo,56,False
0,MaE36,1,"Patterns, relationships, and functions",MaE36,gpt-4-turbo,57,True
1,MaE28,3,Ratios and proportional reasoning,MaE26,gpt-4-turbo,57,False
2,MaE16,2,Number Operations,MaE16,gpt-4-turbo,57,True
3,MaE21,2,Number Operations,MaE21,gpt-4-turbo,57,True
4,MaE52,3,Equations and inequalities,MaE52,gpt-4-turbo,57,True
5,MaE31,2,Properties of number and operations,MaE31,gpt-4-turbo,57,True
6,MaE33,4,Properties of number and operations,MaE33,gpt-4-turbo,57,True
7,MaE32,1,Properties of number and operations,MaE30,gpt-4-turbo,57,False
8,MaE06,1,Number Operations,MaE06,gpt-4-turbo,57,True
9,MaE35,1,"Patterns, relationships, and functions",MaE35,gpt-4-turbo,57,True
10,MaE10,3,Number Operations,MaE12,gpt-4-turbo,57,False
11,MaE47,2,"Variables, expressions, and operations",MaE47,gpt-4-turbo,57,True
12,MaE22,1,Number Operations,MaE22,gpt-4-turbo,57,True
13,MaE51,2,Equations and inequalities,MaE51,gpt-4-turbo,57,True
14,MaE41,4,"Patterns, relationships, and functions",MaE41,gpt-4-turbo,57,True
15,MaE11,2,Number Operations,MaE11,gpt-4-turbo,57,True
16,MaE50,2,Equations and inequalities,MaE53,gpt-4-turbo,57,False
17,MaE40,2,"Patterns, relationships, and functions",MaE40,gpt-4-turbo,57,True
18,MaE19,3,Number Operations,MaE19,gpt-4-turbo,57,True
19,MaE25,4,Ratios and proportional reasoning,MaE08,gpt-4-turbo,57,False
20,MaE43,3,Algebraic representations,MaE43,gpt-4-turbo,57,True
21,MaE49,1,Equations and inequalities,MaE50,gpt-4-turbo,57,False
22,MaE03,2,Number sense,MaE03,gpt-4-turbo,57,True
23,MaE46,2,"Variables, expressions, and operations",MaE46,gpt-4-turbo,57,True
24,MaE13,2,Number Operations,MaE13,gpt-4-turbo,57,True
25,MaE20,1,Number Operations,MaE20,gpt-4-turbo,57,True
26,MaE30,4,Ratios and proportional reasoning,MaE30,gpt-4-turbo,57,True
27,MaE17,2,Number Operations,MaE24,gpt-4-turbo,57,False
28,MaE15,4,Number Operations,MaE15,gpt-4-turbo,57,True
29,MaE08,1,Number Operations,MaE09,gpt-4-turbo,57,False
30,MaE45,4,"Variables, expressions, and operations",MaE45,gpt-4-turbo,57,True
31,MaE02,4,Number sense,MaE07,gpt-4-turbo,57,False
32,MaE24,2,Ratios and proportional reasoning,MaE27,gpt-4-turbo,57,False
33,MaE12,1,Number Operations,MaE12,gpt-4-turbo,57,True
34,MaE04,1,Number sense,MaE55,gpt-4-turbo,57,False
35,MaE37,4,"Patterns, relationships, and functions",MaE36,gpt-4-turbo,57,False
36,MaE44,4,Algebraic representations,MaE50,gpt-4-turbo,57,False
37,MaE34,3,Properties of number and operations,MaE54,gpt-4-turbo,57,False
38,MaE18,4,Number Operations,MaE18,gpt-4-turbo,57,True
39,MaE54,4,Equations and inequalities,MaE50,gpt-4-turbo,57,False
40,MaE42,3,"Patterns, relationships, and functions",MaE53,gpt-4-turbo,57,False
41,MaE26,4,Ratios and proportional reasoning,MaE28,gpt-4-turbo,57,False
42,MaE05,4,Number sense,MaE05,gpt-4-turbo,57,True
43,MaE38,2,"Patterns, relationships, and functions",MaE29,gpt-4-turbo,57,False
44,MaE09,2,Number Operations,MaE09,gpt-4-turbo,57,True
45,MaE07,1,Number Operations,MaE07,gpt-4-turbo,57,True
46,MaE53,3,Equations and inequalities,MaE34,gpt-4-turbo,57,False
47,MaE29,1,Ratios and proportional reasoning,MaE29,gpt-4-turbo,57,True
48,MaE23,3,Ratios and proportional reasoning,MaE28,gpt-4-turbo,57,False
49,MaE01,1,Number sense,MaE01,gpt-4-turbo,57,True
50,MaE55,1,Equations and inequalities,MaE32,gpt-4-turbo,57,False
51,MaE27,2,Ratios and proportional reasoning,MaE27,gpt-4-turbo,57,True
52,MaE48,1,"Variables, expressions, and operations",MaE53,gpt-4-turbo,57,False
53,MaE39,1,"Patterns, relationships, and functions",MaE39,gpt-4-turbo,57,True
54,MaE14,3,Number Operations,MaE15,gpt-4-turbo,57,False
0,MaE20,2,Number Operations,MaE20,gpt-4-turbo,58,True
1,MaE44,4,Algebraic representations,MaE54,gpt-4-turbo,58,False
2,MaE04,3,Number sense,MaE50,gpt-4-turbo,58,False
3,MaE32,1,Properties of number and operations,MaE49,gpt-4-turbo,58,False
4,MaE10,1,Number Operations,MaE11,gpt-4-turbo,58,False
5,MaE24,4,Ratios and proportional reasoning,MaE27,gpt-4-turbo,58,False
6,MaE13,2,Number Operations,MaE13,gpt-4-turbo,58,True
7,MaE07,4,Number Operations,MaE07,gpt-4-turbo,58,True
8,MaE30,1,Ratios and proportional reasoning,MaE29,gpt-4-turbo,58,False
9,MaE34,4,Properties of number and operations,MaE34,gpt-4-turbo,58,True
10,MaE17,2,Number Operations,MaE17,gpt-4-turbo,58,True
11,MaE05,4,Number sense,MaE05,gpt-4-turbo,58,True
12,MaE33,2,Properties of number and operations,MaE33,gpt-4-turbo,58,True
13,MaE08,2,Number Operations,MaE08,gpt-4-turbo,58,True
14,MaE41,4,"Patterns, relationships, and functions",MaE43,gpt-4-turbo,58,False
15,MaE48,3,"Variables, expressions, and operations",MaE46,gpt-4-turbo,58,False
16,MaE29,4,Ratios and proportional reasoning,MaE29,gpt-4-turbo,58,True
17,MaE43,1,Algebraic representations,MaE43,gpt-4-turbo,58,True
18,MaE12,1,Number Operations,MaE17,gpt-4-turbo,58,False
19,MaE11,3,Number Operations,MaE11,gpt-4-turbo,58,True
20,MaE16,3,Number Operations,MaE16,gpt-4-turbo,58,True
21,MaE53,3,Equations and inequalities,MaE49,gpt-4-turbo,58,False
22,MaE39,2,"Patterns, relationships, and functions",MaE22,gpt-4-turbo,58,False
23,MaE22,2,Number Operations,MaE25,gpt-4-turbo,58,False
24,MaE38,4,"Patterns, relationships, and functions",MaE28,gpt-4-turbo,58,False
25,MaE46,2,"Variables, expressions, and operations",MaE48,gpt-4-turbo,58,False
26,MaE06,3,Number Operations,MaE21,gpt-4-turbo,58,False
27,MaE09,3,Number Operations,MaE08,gpt-4-turbo,58,False
28,MaE15,3,Number Operations,MaE15,gpt-4-turbo,58,True
29,MaE26,4,Ratios and proportional reasoning,MaE40,gpt-4-turbo,58,False
30,MaE37,2,"Patterns, relationships, and functions",MaE43,gpt-4-turbo,58,False
31,MaE49,4,Equations and inequalities,MaE44,gpt-4-turbo,58,False
32,MaE27,3,Ratios and proportional reasoning,MaE23,gpt-4-turbo,58,False
33,MaE42,3,"Patterns, relationships, and functions",MaE42,gpt-4-turbo,58,True
34,MaE40,3,"Patterns, relationships, and functions",MaE04,gpt-4-turbo,58,False
35,MaE14,1,Number Operations,MaE13,gpt-4-turbo,58,False
36,MaE21,3,Number Operations,MaE21,gpt-4-turbo,58,True
37,MaE28,1,Ratios and proportional reasoning,MaE42,gpt-4-turbo,58,False
38,MaE36,3,"Patterns, relationships, and functions",MaE35,gpt-4-turbo,58,False
39,MaE03,4,Number sense,MaE34,gpt-4-turbo,58,False
40,MaE01,3,Number sense,MaE01,gpt-4-turbo,58,True
41,MaE31,4,Properties of number and operations,MaE26,gpt-4-turbo,58,False
42,MaE54,3,Equations and inequalities,MaE47,gpt-4-turbo,58,False
43,MaE35,2,"Patterns, relationships, and functions",MaE35,gpt-4-turbo,58,True
44,MaE51,1,Equations and inequalities,MaE44,gpt-4-turbo,58,False
45,MaE47,4,"Variables, expressions, and operations",MaE47,gpt-4-turbo,58,True
46,MaE02,2,Number sense,MaE01,gpt-4-turbo,58,False
47,MaE18,2,Number Operations,MaE18,gpt-4-turbo,58,True
48,MaE52,3,Equations and inequalities,MaE52,gpt-4-turbo,58,True
49,MaE23,1,Ratios and proportional reasoning,MaE29,gpt-4-turbo,58,False
50,MaE25,2,Ratios and proportional reasoning,MaE26,gpt-4-turbo,58,False
51,MaE50,1,Equations and inequalities,MaE26,gpt-4-turbo,58,False
52,MaE45,3,"Variables, expressions, and operations",MaE48,gpt-4-turbo,58,False
53,MaE55,1,Equations and inequalities,MaE55,gpt-4-turbo,58,True
54,MaE19,2,Number Operations,MaE18,gpt-4-turbo,58,False
0,MaE17,1,Number Operations,MaE17,gpt-4-turbo,59,True
1,MaE32,4,Properties of number and operations,MaE26,gpt-4-turbo,59,False
2,MaE29,3,Ratios and proportional reasoning,MaE29,gpt-4-turbo,59,True
3,MaE24,2,Ratios and proportional reasoning,MaE42,gpt-4-turbo,59,False
4,MaE01,4,Number sense,MaE01,gpt-4-turbo,59,True
5,MaE35,4,"Patterns, relationships, and functions",MaE36,gpt-4-turbo,59,False
6,MaE49,1,Equations and inequalities,MaE50,gpt-4-turbo,59,False
7,MaE28,4,Ratios and proportional reasoning,MaE26,gpt-4-turbo,59,False
8,MaE39,2,"Patterns, relationships, and functions",MaE39,gpt-4-turbo,59,True
9,MaE27,1,Ratios and proportional reasoning,MaE21,gpt-4-turbo,59,False
10,MaE07,4,Number Operations,MaE07,gpt-4-turbo,59,True
11,MaE43,1,Algebraic representations,MaE43,gpt-4-turbo,59,True
12,MaE26,1,Ratios and proportional reasoning,MaE26,gpt-4-turbo,59,True
13,MaE40,2,"Patterns, relationships, and functions",MaE40,gpt-4-turbo,59,True
14,MaE06,2,Number Operations,MaE02,gpt-4-turbo,59,False
15,MaE08,4,Number Operations,MaE11,gpt-4-turbo,59,False
16,MaE23,1,Ratios and proportional reasoning,MaE26,gpt-4-turbo,59,False
17,MaE09,2,Number Operations,MaE09,gpt-4-turbo,59,True
18,MaE51,3,Equations and inequalities,MaE51,gpt-4-turbo,59,True
19,MaE10,2,Number Operations,MaE11,gpt-4-turbo,59,False
20,MaE37,2,"Patterns, relationships, and functions",MaE43,gpt-4-turbo,59,False
21,MaE48,4,"Variables, expressions, and operations",MaE50,gpt-4-turbo,59,False
22,MaE44,1,Algebraic representations,MaE37,gpt-4-turbo,59,False
23,MaE12,3,Number Operations,MaE12,gpt-4-turbo,59,True
24,MaE11,4,Number Operations,MaE11,gpt-4-turbo,59,True
25,MaE55,1,Equations and inequalities,MaE55,gpt-4-turbo,59,True
26,MaE47,3,"Variables, expressions, and operations",MaE15,gpt-4-turbo,59,False
27,MaE45,3,"Variables, expressions, and operations",MaE50,gpt-4-turbo,59,False
28,MaE15,4,Number Operations,MaE14,gpt-4-turbo,59,False
29,MaE42,3,"Patterns, relationships, and functions",MaE31,gpt-4-turbo,59,False
30,MaE22,2,Number Operations,MaE22,gpt-4-turbo,59,True
31,MaE19,4,Number Operations,MaE19,gpt-4-turbo,59,True
32,MaE34,4,Properties of number and operations,MaE46,gpt-4-turbo,59,False
33,MaE53,4,Equations and inequalities,MaE46,gpt-4-turbo,59,False
34,MaE16,3,Number Operations,MaE05,gpt-4-turbo,59,False
35,MaE38,4,"Patterns, relationships, and functions",MaE42,gpt-4-turbo,59,False
36,MaE03,3,Number sense,MaE03,gpt-4-turbo,59,True
37,MaE20,1,Number Operations,MaE20,gpt-4-turbo,59,True
38,MaE41,2,"Patterns, relationships, and functions",MaE41,gpt-4-turbo,59,True
39,MaE46,4,"Variables, expressions, and operations",MaE46,gpt-4-turbo,59,True
40,MaE14,1,Number Operations,MaE14,gpt-4-turbo,59,True
41,MaE54,4,Equations and inequalities,MaE46,gpt-4-turbo,59,False
42,MaE36,2,"Patterns, relationships, and functions",MaE35,gpt-4-turbo,59,False
43,MaE52,3,Equations and inequalities,MaE33,gpt-4-turbo,59,False
44,MaE31,3,Properties of number and operations,MaE31,gpt-4-turbo,59,True
45,MaE25,1,Ratios and proportional reasoning,MaE23,gpt-4-turbo,59,False
46,MaE04,1,Number sense,MaE04,gpt-4-turbo,59,True
47,MaE30,4,Ratios and proportional reasoning,MaE30,gpt-4-turbo,59,True
48,MaE50,3,Equations and inequalities,MaE53,gpt-4-turbo,59,False
49,MaE33,4,Properties of number and operations,MaE33,gpt-4-turbo,59,True
50,MaE13,4,Number Operations,MaE13,gpt-4-turbo,59,True
51,MaE18,2,Number Operations,MaE24,gpt-4-turbo,59,False
52,MaE21,3,Number Operations,MaE26,gpt-4-turbo,59,False
53,MaE02,1,Number sense,MaE01,gpt-4-turbo,59,False
54,MaE05,3,Number sense,MaE05,gpt-4-turbo,59,True
0,MaE25,2,Ratios and proportional reasoning,MaE29,gpt-4-turbo,60,False
1,MaE22,1,Number Operations,MaE22,gpt-4-turbo,60,True
2,MaE53,4,Equations and inequalities,MaE39,gpt-4-turbo,60,False
3,MaE39,3,"Patterns, relationships, and functions",MaE39,gpt-4-turbo,60,True
4,MaE05,4,Number sense,MaE05,gpt-4-turbo,60,True
5,MaE10,1,Number Operations,MaE10,gpt-4-turbo,60,True
6,MaE50,2,Equations and inequalities,MaE04,gpt-4-turbo,60,False
7,MaE55,2,Equations and inequalities,MaE53,gpt-4-turbo,60,False
8,MaE19,4,Number Operations,MaE19,gpt-4-turbo,60,True
9,MaE37,3,"Patterns, relationships, and functions",MaE37,gpt-4-turbo,60,True
10,MaE26,2,Ratios and proportional reasoning,MaE25,gpt-4-turbo,60,False
11,MaE07,1,Number Operations,MaE09,gpt-4-turbo,60,False
12,MaE41,1,"Patterns, relationships, and functions",MaE41,gpt-4-turbo,60,True
13,MaE52,2,Equations and inequalities,MaE52,gpt-4-turbo,60,True
14,MaE29,2,Ratios and proportional reasoning,MaE29,gpt-4-turbo,60,True
15,MaE16,3,Number Operations,MaE47,gpt-4-turbo,60,False
16,MaE13,3,Number Operations,MaE13,gpt-4-turbo,60,True
17,MaE45,2,"Variables, expressions, and operations",MaE55,gpt-4-turbo,60,False
18,MaE40,1,"Patterns, relationships, and functions",MaE43,gpt-4-turbo,60,False
19,MaE36,3,"Patterns, relationships, and functions",MaE36,gpt-4-turbo,60,True
20,MaE28,2,Ratios and proportional reasoning,MaE25,gpt-4-turbo,60,False
21,MaE42,3,"Patterns, relationships, and functions",MaE44,gpt-4-turbo,60,False
22,MaE02,1,Number sense,MaE01,gpt-4-turbo,60,False
23,MaE03,2,Number sense,MaE03,gpt-4-turbo,60,True
24,MaE11,2,Number Operations,MaE13,gpt-4-turbo,60,False
25,MaE44,4,Algebraic representations,MaE54,gpt-4-turbo,60,False
